efo_id	name
1000065	Acinar Prostate Mucinous Adenocarcinoma
1000066	ACTH-Producing Pituitary Gland Adenoma
1000067	ACTH-Producing Pituitary Gland Carcinoma
1000068	Acute Leukemia
1000069	Adamantinomatous Craniopharyngioma
1000070	Adenofibroma
1000071	Adenoid Cystic Breast Carcinoma
1000072	Adenomatoid Odontogenic Tumor
1000073	Adenosquamous Carcinoma
1000074	Adrenal Gland Myelolipoma
1000075	Adrenal Gland Neuroblastoma
1000076	Adrenal Medullary Hyperplasia
1000077	AIDS-Related Primary Central Nervous System Lymphoma
1000078	Ameloblastic Carcinoma
1000079	Ampulla of Vater Carcinoma
1000080	Anal Melanoma
1000081	Anal Squamous Cell Carcinoma
1000082	Anaplastic (Malignant) Meningioma
1000083	Anaplastic Large Cell Lymphoma, ALK-Negative
1000084	Angioleiomyoma
1000085	Angiolipoma
1000086	Angiomatous Meningioma
1000087	Angiomyxoma
1000088	Appendix Adenocarcinoma
1000089	Appendix Adenoma
1000090	Appendix Goblet Cell Carcinoid
1000091	Appendix Hyperplastic Polyp
1000092	Appendix Neuroendocrine Tumor G1
1000093	Appendix Villous Adenoma
1000094	Ascending Colon Neuroendocrine Tumor G1
1000095	Askin Tumor
1000096	Atrophy
1000097	Atypical Carcinoid Tumor
1000098	Atypical Endometrial Hyperplasia
1000099	Atypical Lipomatous Tumor
1000100	Atypical Lobular Breast Hyperplasia
1000101	Atypical Meningioma
1000102	B-Cell Prolymphocytic Leukemia
1000103	Bartholin Gland Carcinoma
1000104	Bartholin Gland Squamous Cell Carcinoma
1000105	Basaloid Carcinoma
1000106	Benign Adrenal Gland Pheochromocytoma
1000107	Benign Brain Neoplasm
1000108	Benign Carotid Body Paraganglioma
1000109	Benign Childhood Cerebral Neoplasm
1000110	Benign Conjunctival Neoplasm
1000111	Benign Kidney Neoplasm
1000112	Benign Ovarian Brenner Tumor
1000113	Benign Ovarian Endometrioid Tumor
1000114	Benign Ovarian Mixed Epithelial Tumor
1000115	Benign Ovarian Mucinous Tumor
1000116	Benign Ovarian Neoplasm
1000117	Benign Ovarian Surface Epithelial-Stromal Tumor
1000118	Benign Renal Pelvis Neoplasm
1000119	Benign Salivary Gland Myoepithelioma
1000120	Benign Skin Appendage Neoplasm
1000121	Benign Smooth Muscle Neoplasm
1000122	Benign Thyroid Gland Neoplasm
1000123	Bile Duct Adenoma
1000124	Biphasic Mesothelioma
1000125	Bladder Adenocarcinoma
1000126	Bladder Flat Intraepithelial Lesion
1000127	Bladder Inflammatory Myofibroblastic Tumor
1000128	Bladder Paraganglioma
1000129	Bladder Small Cell Neuroendocrine Carcinoma
1000130	Bladder Squamous Cell Carcinoma
1000131	Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive
1000132	Bone Epithelioid Hemangioma
1000133	Borderline Exocrine Pancreatic Neoplasm
1000134	Borderline Fallopian Tube Serous Neoplasm
1000135	Borderline Ovarian Brenner Tumor
1000136	Borderline Ovarian Clear Cell Tumor
1000137	Borderline Ovarian Endometrioid Tumor
1000138	Borderline Ovarian Mucinous Tumor
1000139	Borderline Ovarian Serous Tumor
1000140	Borderline Ovarian Surface Epithelial-Stromal Tumor
1000141	Brain Stem Glioblastoma
1000142	Brain Stem Glioma
1000143	Breast Carcinoma by Gene Expression Profile
1000144	Breast Diffuse Large B-Cell Lymphoma
1000145	breast fibrosis
1000146	Breast Mucosa-Associated Lymphoid Tissue Lymphoma
1000147	C-Cell Hyperplasia
1000148	Calcifying Fibrous Tumor
1000149	Calcifying Nested Epithelial Stromal Tumor of the Liver
1000150	Cardiac Rhabdomyoma
1000151	Cavernous Hemangioma
1000152	Cavernous Hemangioma of the Face
1000154	Cecum Neuroendocrine Tumor G1
1000155	Cecum Villous Adenoma
1000156	Central Nervous System Anaplastic Large Cell Lymphoma
1000157	Central Nervous System Lymphoma
1000158	Central Nervous System Neoplasm
1000159	Cerebellar Liponeurocytoma
1000160	Cervical Adenoid Basal Carcinoma
1000161	Cervical Adenoid Cystic Carcinoma
1000162	Cervical Adenosquamous Carcinoma
1000163	Cervical Clear Cell Adenocarcinoma
1000164	Cervical Endometrioid Adenocarcinoma
1000165	Cervical Glandular Intraepithelial Neoplasia
1000166	Cervical Intraepithelial Neoplasia Grade 2/3
1000167	Cervical Large Cell Neuroendocrine Carcinoma
1000168	Cervical Metaplasia
1000169	Cervical Mucinous Adenocarcinoma, Minimal Deviation Variant
1000170	Cervical Mucinous Adenocarcinoma, Villoglandular Variant
1000171	Cervical Small Cell Carcinoma
1000172	cervical squamous cell carcinoma
1000173	Cervical Wilms Tumor
1000174	Chondroid Chordoma
1000175	Chondroid Hamartoma
1000176	Chordoid Meningioma
1000177	Choroid Plexus Papilloma
1000178	Chronic Eosinophilic Leukemia, Not Otherwise Specified
1000179	Chronic Neutrophilic Leukemia
1000180	Clear Cell Meningioma
1000181	Clear Cell Papillary Cystadenoma
1000182	Colon Burkitt Lymphoma
1000183	Colon Dysplasia
1000184	Colon Inflammatory Polyp
1000185	Colon Juvenile Polyp
1000186	Colon Mucosa-Associated Lymphoid Tissue Lymphoma
1000188	Colon Neuroendocrine Tumor G1
1000189	Colon Sessile Serrated Adenoma/Polyp
1000190	Colorectal Adenosquamous Carcinoma
1000191	Colorectal Diffuse Large B-Cell Lymphoma
1000192	Colorectal Gastrointestinal Stromal Tumor
1000193	Colorectal Hamartoma
1000194	Colorectal Juvenile Polyp
1000195	Colorectal Neuroendocrine Tumor G1
1000196	Colorectal Serrated Adenocarcinoma
1000197	Colorectal Sessile Serrated Adenoma/Polyp
1000198	Colorectal Squamous Cell Carcinoma
1000199	Columnar Cell Hyperplasia of the Breast
1000200	Combined Lung Carcinoma
1000201	Common Hematopoietic Neoplasm
1000202	Complex Endometrial Hyperplasia
1000203	Conjunctival Disorder
1000204	Conjunctival Melanoma
1000205	Conjunctival Nevus
1000206	Conjunctival Squamous Cell Carcinoma
1000208	Cortisol-Producing Adrenal Cortex Adenoma
1000209	Craniopharyngioma
1000210	Cribriform Carcinoma
1000211	Cutaneous Follicular Lymphoma
1000212	Cutaneous Undifferentiated Pleomorphic Sarcoma
1000213	Cystic Nephroma
1000214	Dedifferentiated Solitary Fibrous Tumor
1000215	Desmoplastic Ameloblastoma
1000216	Diffuse Melanocytosis
1000217	Digestive System Adenoma
1000218	Digestive System Carcinoma
1000219	Digestive System Mixed Adenoneuroendocrine Carcinoma
1000220	Disseminated Peritoneal Leiomyomatosis
1000221	Ductal Breast Carcinoma In Situ and Lobular Carcinoma In Situ
1000222	Ductal or Ductular Proliferation
1000223	Duodenal Adenocarcinoma
1000224	Duodenal Gastrin-Producing Neuroendocrine Tumor
1000225	Duodenal Villous Adenoma
1000226	Dysplasia in Ulcerative Colitis
1000227	Dysplasia of Larynx
1000228	EBV-Positive T-Cell Lymphoproliferative Disorder of Childhood
1000229	Eccrine Porocarcinoma
1000230	Endolymphatic Sac Tumor
1000231	Endometrial Clear Cell Adenocarcinoma
1000232	Endometrial Cyst
1000233	Endometrial Endometrioid Adenocarcinoma
1000234	Endometrial Hyperplasia without Atypia
1000235	Endometrial Intraepithelial Neoplasia
1000236	Endometrial Mucinous Adenocarcinoma
1000237	Endometrial Polyp
1000238	Endometrial Serous Adenocarcinoma
1000239	Endometrial Small Cell Carcinoma
1000240	Endometrial Squamous Cell Carcinoma
1000241	Endometrial Stromal Nodule
1000242	Endometrial Undifferentiated Carcinoma
1000243	Epidermal Inclusion Cyst
1000244	Epithelioid Cell Uveal Melanoma
1000245	Epithelioid Malignant Peripheral Nerve Sheath Tumor
1000246	Ethmoid Sinus Adenoid Cystic Carcinoma
1000247	Extrahepatic Bile Duct Adenosquamous Carcinoma
1000248	Extrahepatic Bile Duct Squamous Cell Carcinoma
1000249	Extramammary Paget Disease
1000250	Extraskeletal Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor
1000251	Fallopian Tube Carcinoma
1000252	Fallopian Tube Carcinosarcoma
1000253	Fallopian Tube Serous Adenocarcinoma
1000254	Fibroadenoma
1000255	Fibroblastic Neoplasm
1000256	Fibrolamellar Carcinoma
1000257	Fibrous Hamartoma of Infancy
1000258	Fibrous Meningioma
1000259	Flat Urothelial Hyperplasia
1000260	Floor of Mouth Mucoepidermoid Carcinoma
1000261	Follicular Variant Thyroid Gland Papillary Carcinoma
1000262	Gallbladder Adenocarcinoma
1000263	Gallbladder Adenoma
1000264	Gallbladder Adenosquamous Carcinoma
1000265	Gallbladder Biliary Intraepithelial Neoplasia
1000266	Gallbladder Small Cell Neuroendocrine Carcinoma
1000267	Gallbladder Squamous Cell Carcinoma
1000268	Gastric Adenoma
1000269	Gastric Choriocarcinoma
1000270	Gastric Diffuse Large B-Cell Lymphoma
1000271	Gastric Hamartomatous Polyp
1000272	Gastric Mantle Cell Lymphoma
1000273	Gastric Metaplasia
1000274	Gastric Mucosa-Associated Lymphoid Tissue Lymphoma
1000275	Gastric Neuroendocrine Tumor G1
1000276	Gastric Papillary Adenocarcinoma
1000277	Gastric Small Cell Neuroendocrine Carcinoma
1000278	Gastric Squamous Cell Carcinoma
1000280	Gastrointestinal Hamartoma
1000281	Giant Cell Tumor of Soft Tissue
1000282	Gonadal Teratoma
1000283	Grade III Prostatic Intraepithelial Neoplasia
1000284	Granular Cell Tumor
1000285	Granular Cell Tumor of the Neurohypophysis
1000286	Granulocytic Sarcoma
1000287	Growth Hormone-Producing Pituitary Gland Adenoma
1000288	Head and Neck Paraganglioma
1000289	Hemangiopericytic Neoplasm
1000291	Hepatic Granuloma
1000292	Hepatoblastoma
1000293	Hepatoid Adenocarcinoma
1000294	HER2 Positive Breast Carcinoma
1000295	Hidradenocarcinoma
1000296	High Grade Surface Osteosarcoma
1000297	Histiocytic and Dendritic Cell Neoplasm
1000298	Hydatidiform Mole
1000299	Hyperplastic Polyp
1000300	Ileal Neuroendocrine Tumor G1
1000301	Inclusion Body Fibromatosis
1000302	Infiltrating Bladder Lymphoepithelioma-Like Carcinoma
1000303	Infiltrating Bladder Urothelial Carcinoma Sarcomatoid Variant
1000304	Intestinal Type Adenocarcinoma
1000305	Intimal Sarcoma
1000306	Intraductal Breast Papilloma
1000307	Invasive Breast Carcinoma
1000308	Jejunal Neuroendocrine Tumor G1
1000309	Juvenile Myelomonocytic Leukemia
1000310	Juvenile Polyp
1000311	Juvenile Xanthogranuloma
1000312	Kidney Angiomyolipoma
1000313	Kidney Cyst
1000314	Kidney Medullary Carcinoma
1000315	Kidney Oncocytoma
1000316	Krukenberg Tumor
1000317	Lacrimal Gland Adenoid Cystic Carcinoma
1000318	Langerhans Cell Histiocytosis
1000319	Laryngeal Adenoid Cystic Carcinoma
1000320	Laryngeal Small Cell Carcinoma
1000321	Leydig Cell Tumor
1000322	Liver Cavernous Hemangioma
1000323	Liver Diffuse Large B-Cell Lymphoma
1000324	Liver Inflammatory Myofibroblastic Tumor
1000325	Liver Neuroendocrine Tumor
1000326	Lobular Breast Carcinoma In Situ
1000327	Low Grade Central Osteosarcoma
1000328	Low Grade Fibromyxoid Sarcoma
1000329	Low Grade Fibromyxoid Sarcoma with Giant Collagen Rosettes
1000330	Low Grade Vulvar Intraepithelial Neoplasia
1000332	Lung Giant Cell Carcinoma
1000333	Lung Inflammatory Myofibroblastic Tumor
1000334	Lung Lymphangioleiomyomatosis
1000335	Lung Papilloma
1000336	Lung Sarcomatoid Carcinoma
1000337	Lung Sclerosing Hemangioma
1000338	Lung Signet Ring Cell Carcinoma
1000339	Lymphangiosarcoma
1000340	Lymphoepithelioma-Like Lung Carcinoma
1000341	Lymphomatoid Papulosis
1000342	Lymphoplasmacyte-Rich Meningioma
1000343	lympoid tissue
1000344	Major Salivary Gland Carcinoma
1000345	Major Salivary Gland Carcinoma ex Pleomorphic Adenoma
1000346	Major Salivary Gland Mucoepidermoid Carcinoma
1000347	Malignancy in Giant Cell Tumor of Bone
1000348	Malignant Adrenal Gland Pheochromocytoma
1000349	Malignant Bladder Paraganglioma
1000350	Malignant Bone Neoplasm
1000352	Malignant Germ Cell Tumor
1000353	Malignant Jugulotympanic Paraganglioma
1000354	Malignant Laryngeal Neoplasm
1000355	Malignant Mesothelioma
1000356	Malignant Mixed Neoplasm
1000357	Malignant Ovarian Brenner Tumor
1000358	Malignant Ovarian Mixed Epithelial Tumor
1000359	Malignant Pancreatic Neoplasm
1000360	Malignant Paraganglioma
1000361	Malignant Peripheral Nerve Sheath Tumor with Mesenchymal Differentiation
1000362	Malignant Pleural Neoplasm
1000363	Malignant Urinary System Neoplasm
1000364	Mast Cell Sarcoma
1000365	Maxillary Sinus Adenoid Cystic Carcinoma
1000366	Mediastinal Malignant Germ Cell Tumor
1000367	Mediastinal Neuroblastoma
1000368	Medullomyoblastoma with Myogenic Differentiation
1000369	Melanocytoma of the Eyeball
1000370	Meningeal Melanocytoma
1000371	Meningioangiomatosis
1000372	Meningothelial Meningioma
1000373	Metanephric Adenoma
1000375	Metaplastic Meningioma
1000376	Microcystic Meningioma
1000377	Micropapillary Serous Carcinoma
1000378	Middle Ear Squamous Cell Carcinoma
1000379	Minor Salivary Gland Adenocarcinoma
1000380	Mixed Cell Uveal Melanoma
1000381	Mixed Epithelial Stromal Tumor of the Kidney
1000382	Mixed Lobular and Ductal Breast Carcinoma
1000383	Mixed Somatotroph-Lactotroph Pituitary Gland Adenoma
1000384	Mixed Tumor of the Salivary Gland
1000385	Mixed Tumor of the Skin
1000386	Mucinous Gastric Adenocarcinoma
1000388	Myelodysplastic/Myeloproliferative Neoplasm
1000389	Myofibroma
1000390	Nabothian Cyst
1000391	Nasal Cavity Polyp
1000392	Neoplastic Medium-Sized B-Lymphocyte with Basophilic Cytoplasm
1000393	Neuroblastic Tumor
1000394	Neurothekeoma
1000395	Nevus of Ito
1000396	Nevus of Ota
1000397	Non-Cutaneous Melanoma
1000398	Non-Functional Pancreatic Neuroendocrine Tumor
1000399	Non-Functioning Adrenal Cortex Adenoma
1000400	Non-Neoplastic Bile Duct Disorder
1000401	Non-Seminomatous Lesion
1000402	Normal Breast-Like Subtype of Breast Carcinoma
1000403	Ocular Melanoma
1000404	Ocular Melanoma with Extraocular Extension
1000405	Ocular Sebaceous Carcinoma
1000406	Odontogenic Cyst
1000407	Olfactory Neuroblastoma
1000408	Ossifying Fibromyxoid Tumor
1000409	Ossifying Renal Tumor of Infancy
1000410	Osteoblastoma
1000411	Osteochondroma
1000412	Ovarian Carcinosarcoma
1000413	Ovarian Choriocarcinoma
1000414	Ovarian Dysgerminoma
1000415	Ovarian Embryonal Carcinoma
1000416	Ovarian Endometrioid Adenocarcinoma
1000417	Ovarian Endometrioid Adenocarcinoma with Squamous Differentiation
1000418	Ovarian Endometriosis
1000419	Ovarian Germ Cell Tumor
1000420	Ovarian Gonadoblastoma
1000421	Ovarian Granulosa Cell Tumor
1000422	Ovarian Gynandroblastoma
1000423	Ovarian Leydig Cell Tumor
1000424	Ovarian Microcystic Stromal Tumor
1000425	Ovarian Mixed Epithelial Tumor
1000426	Ovarian Sclerosing Stromal Tumor
1000427	Ovarian Serous Adenocarcinofibroma
1000428	Ovarian Serous Adenofibroma
1000429	Ovarian Sertoli-Leydig Cell Tumor
1000430	Ovarian Sex Cord Tumor with Annular Tubules
1000431	Ovarian Small Cell Carcinoma
1000432	Ovarian Squamous Cell Carcinoma
1000433	Ovarian Steroid Cell Tumor
1000434	Ovarian Stromal Luteoma
1000435	Ovarian Transitional Cell Carcinoma
1000436	Ovarian Tumor of the Thecoma/Fibroma Group
1000437	Ovarian Yolk Sac Tumor
1000438	Palmar Fibromatosis
1000439	Pancreatic Acinar Cell Carcinoma
1000440	Pancreatic Gastrinoma
1000441	Pancreatic Glucagonoma
1000442	Pancreatic Large Cell Neuroendocrine Carcinoma
1000443	Pancreatic Precancerous Condition
1000444	Pancreatic Small Cell Neuroendocrine Carcinoma
1000445	Pancreatic Vipoma
1000446	Pancreatoblastoma
1000447	Papillary Craniopharyngioma
1000448	Papillary Cystic Neoplasm
1000449	Papillary Meningioma
1000450	Papillary Transitional Cell Carcinoma
1000451	Papillary Tumor of the Pineal Region
1000452	Parachordoma
1000453	Paraganglioma
1000454	Paranasal Sinus Adenoid Cystic Carcinoma
1000455	Paranasal Sinus Schneiderian Papilloma
1000456	Parathyroid Gland Carcinoma
1000457	Parathyroid Hyperplasia
1000458	Parotid Gland Acinic Cell Carcinoma
1000459	Parotid Gland Adenoid Cystic Carcinoma
1000460	Parotid Gland Carcinoma
1000461	Parotid Gland Carcinoma ex Pleomorphic Adenoma
1000462	Parotid Gland Pleomorphic Adenoma
1000463	Parotid Gland Squamous Cell Carcinoma
1000464	PEComa
1000465	Penile Carcinoma
1000466	Penile Fibromatosis
1000467	Peritoneal Mesothelioma
1000468	Peritoneal Multicystic Mesothelioma
1000469	Peritoneal Well Differentiated Papillary Mesothelioma
1000470	Peutz-Jeghers Polyp
1000471	Peutz-Jeghers Polyp of the Stomach
1000472	Pharyngeal Adenoid Cystic Carcinoma
1000473	Phosphaturic Mesenchymal Tumor
1000474	Pineal Parenchymal Tumor of Intermediate Differentiation
1000475	Pineoblastoma
1000476	Pineocytoma
1000477	Pituicytoma
1000478	Pituitary Gland Adenoma
1000479	Placental Choriocarcinoma
1000480	Placental Hemangioma
1000481	Plantar Fibromatosis
1000483	Pleural Biphasic Mesothelioma
1000484	Pleural Epithelioid Mesothelioma
1000485	Pleural Mesothelioma
1000486	Pleural Sarcomatoid Mesothelioma
1000487	Plexiform Ameloblastoma
1000488	Polar Spongioblastoma
1000489	Poorly Differentiated Thyroid Gland Carcinoma
1000490	Primary Cutaneous Diffuse Large B-Cell Lymphoma, Leg Type
1000491	Primary Effusion Lymphoma
1000492	Primary Intraosseous Squamous Cell Carcinoma
1000493	Primary Melanocytic Lesion of Meninges
1000494	Primary Peritoneal Serous Adenocarcinoma
1000495	Primary Pulmonary Diffuse Large B-Cell Lymphoma
1000496	Prolactin-Producing Pituitary Gland Adenoma
1000497	Prolactin-Producing Pituitary Gland Carcinoma
1000498	Prostate Rhabdomyosarcoma
1000499	Prostate Small Cell Carcinoma
1000500	Psammomatous Meningioma
1000501	Pyloric Gland Adenoma
1000502	Rectal Hyperplastic Polyp
1000503	Rectal Traditional Serrated Adenoma
1000504	Rectal Tubular Adenoma
1000505	Rectal Tubulovillous Adenoma
1000506	Rectal Villous Adenoma
1000507	Renal Angiomyoadenomatous Tumor
1000508	Renal Cell Carcinoma Associated with Xp11.2 Translocations/TFE3 Gene Fusions
1000509	Retinal Neoplasm
1000510	Retroperitoneal Inflammatory Myofibroblastic Tumor
1000511	Rhabdoid Meningioma
1000512	Rhabdoid Tumor of the Kidney
1000513	Salivary Gland Acinic Cell Carcinoma
1000514	Salivary Gland Adenosquamous Carcinoma
1000515	Salivary Gland Basal Cell Adenocarcinoma
1000516	Salivary Gland Carcinoma ex Pleomorphic Adenoma
1000517	Salivary Gland Large Cell Carcinoma
1000518	Salivary Gland Pleomorphic Adenoma
1000519	Salivary Gland Small Cell Carcinoma
1000520	Sarcomatoid Carcinoma
1000521	Sarcomatoid Mesothelioma
1000522	Secretory Meningioma
1000523	Sex Hormone-Producing Adrenal Cortex Adenoma
1000524	Signet Ring Cell Gastric Adenocarcinoma
1000525	Simple Endometrial Hyperplasia
1000526	Simple Endometrial Hyperplasia with Atypia
1000527	Sinonasal Undifferentiated Carcinoma
1000529	Skin Basosquamous Cell Carcinoma
1000530	Skin Cavernous Hemangioma
1000531	Skin Sarcoma
1000532	small intestinal adenocarcinoma
1000533	Small Intestinal Burkitt Lymphoma
1000534	Small Intestinal Diffuse Large B-Cell Lymphoma
1000535	Small Intestinal Enteropathy-Associated T-Cell Lymphoma
1000536	Small Intestinal Intraepithelial Neoplasia
1000537	Small Intestinal Mucosa-Associated Lymphoid Tissue Lymphoma
1000538	Small Intestinal Tubular Adenoma
1000539	Small Intestinal Tubulovillous Adenoma
1000540	Soft Tissue Chondroma
1000541	Soft Tissue Neoplasm
1000542	Solid Pseudopapillary Neoplasm of the Pancreas
1000543	Spinal Chordoma
1000544	Spinal Cord Astrocytoma
1000545	Spinal Cord Primitive Neuroectodermal Tumor
1000546	Spindle Cell Melanoma
1000547	Splenic Diffuse Large B-Cell Lymphoma
1000548	Splenic Hodgkin Lymphoma
1000549	Splenic Mantle Cell Lymphoma
1000550	Splenic Marginal Zone Lymphoma
1000551	Stromal Predominant Kidney Wilms Tumor
1000552	Subcutaneous Panniculitis-Like T-Cell Lymphoma
1000553	Subependymoma
1000554	Submandibular Gland Adenocarcinoma
1000555	Submandibular Gland Adenoid Cystic Carcinoma
1000556	Superficial Fibromatosis
1000557	Synovial Chondromatosis
1000558	Syringocystadenoma Papilliferum
1000559	Systemic Mastocytosis with Associated Clonal Hematological non-Mast-Cell Lineage Disease
1000560	T-Cell Prolymphocytic Leukemia
1000561	Tendon Sheath Fibroma
1000562	Tenosynovial Giant Cell Tumor
1000563	Teratoma with Malignant Transformation
1000564	Testicular Choriocarcinoma
1000565	Testicular Embryonal Carcinoma
1000566	Testicular Germ Cell Tumor
1000567	Testicular Granulosa Cell Tumor
1000568	Testicular Large Cell Calcifying Sertoli Cell Tumor
1000569	Testicular Leydig Cell Tumor
1000570	Testicular Non-Seminomatous Germ Cell Tumor
1000571	Testicular Sclerosing Sertoli Cell Tumor
1000572	Testicular Sertoli Cell Tumor
1000573	Testicular Teratoma
1000574	Testicular Yolk Sac Tumor
1000575	Therapy-Related Myeloid Neoplasm
1000576	Thymic Carcinoma
1000577	Thymic Sarcomatoid Carcinoma
1000578	Thymic Small Cell Carcinoma
1000579	Thymic Squamous Cell Carcinoma
1000580	Thymic Undifferentiated Carcinoma
1000581	Thymoma
1000582	Thymoma Type AB
1000583	Thymoma Type B3
1000584	Thymoma Type B1
1000585	Thyroglossal Duct Cyst
1000587	Thyroid Gland Diffuse Large B-Cell Lymphoma
1000588	Thyroid Gland Hyalinizing Trabecular Tumor
1000589	Thyroid Gland Mixed Medullary and Follicular Cell Carcinoma
1000590	Thyroid Gland Mucoepidermoid Carcinoma
1000591	Thyroid Gland Mucosa-Associated Lymphoid Tissue Lymphoma
1000592	Thyroid Gland Oncocytic Follicular Carcinoma
1000593	Thyroid Gland Spindle Cell Tumor with Thymus-Like Differentiation
1000594	Thyroid Gland Squamous Cell Carcinoma
1000595	Thyroid Gland Undifferentiated (Anaplastic) Carcinoma
1000596	Tibial Adamantinoma
1000597	Tonsillar Squamous Cell Carcinoma
1000598	Tracheal Adenoid Cystic Carcinoma
1000599	Tracheal Carcinoma
1000600	Tracheal Squamous Cell Carcinoma
1000601	Transitional Cell Carcinoma
1000602	Transitional Meningioma
1000603	Unclassified Renal Cell Carcinoma
1000604	Undifferentiated Gallbladder Carcinoma
1000605	Undifferentiated Ovarian Carcinoma
1000606	Undifferentiated Pancreatic Carcinoma
1000607	Undifferentiated Pancreatic Carcinoma with Osteoclast-Like Giant Cells
1000608	Undifferentiated Pleomorphic Sarcoma, Inflammatory Variant
1000609	Ureter Carcinoma
1000610	Ureter Small Cell Carcinoma
1000611	Urothelial Dysplasia
1000612	Usual Ductal Breast Hyperplasia
1000613	Uterine Carcinosarcoma
1000614	Uterine Corpus Lipoleiomyoma
1000615	utering smooth muscle cell
1000616	Uveal Melanoma
1000617	Vaginal Adenoid Cystic Carcinoma
1000618	Vaginal Carcinosarcoma
1000619	Vaginal Melanoma
1000620	Vaginal Squamous Cell Carcinoma
1000621	Vagus Nerve Paraganglioma
1000622	VIP-Producing Neuroendocrine Tumor
1000623	Vulvar Lichen Sclerosus
1000624	Vulvar Squamous Cell Carcinoma
1000625	Warthin Tumor
1000627	thyroid disease
1000630	marginal zone B-cell lymphoma
1000631	palsy
1000632	cerebral palsy
1000633	adenomatous colon polyp
1000634	hamartoma
1000635	hemangioma
1000636	inflammatory skin disease
1000637	acute respiratory distress syndrome
1000638	Isaacs syndrome
1000639	acquired metabolic disease
1000640	basal ganglia cerebrovascular disease
1000641	congenital nonspherocytic hemolytic anemia
1000642	hemochromatosis
1000643	infantile epileptic encephalopathy
1000644	newborn respiratory distress syndrome
1000645	orthostatic intolerance
1000646	papillary carcinoma
1000647	renal tubular transport disease
1000648	developmental dysplasia of the hip
1000649	estrogen-receptor positive breast cancer
1000650	estrogen-receptor negative breast cancer
1000651	recalcitrant atopic dermatitis
1000652	acute pancreatitis
1000653	sarcopenia
1000654	childhood cancer
1000656	sporadic Creutzfeld Jacob disease
1000657	rectum cancer
1000660	acanthosis nigricans
1000661	Achenbach syndrome
1000662	acneiform dermatitis
1000663	acquired keratosis
1000664	acrodermatitis
1000665	acrodermatitis chronica atrophicans
1000666	acrokeratosis verruciformis
1000667	adiposis dolorosa
1000668	allergic contact dermatitis
1000669	allergic urticaria
1000670	anhidrosis
1000671	bacterial exanthem
1000674	carbuncle
1000675	cholesteatoma
1000676	cholesteatoma of attic
1000677	cholesteatoma of external ear
1000678	cholesteatoma of middle ear
1000679	cholinergic urticaria
1000680	mucous membrane pemphigoid
1000681	congenital generalized lipodystrophy
1000682	conjunctival pigmentation
1000683	cutaneous diphtheria
1000684	dermatitis herpetiformis
1000685	dermatographia
1000686	dermatosis papulosa nigra
1000687	diffuse lipomatosis
1000688	dyshidrosis
1000689	ecthyma
1000690	epidermolysis bullosa
1000691	epidermolysis bullosa acquisita
1000692	epidermolysis bullosa dystrophica
1000693	erythema infectiosum
1000694	erythema multiforme
1000695	erythematosquamous dermatosis
1000696	erythrasma
1000697	exanthem
1000698	facial dermatosis
1000699	fibroepithelial polyp of the anus
1000700	fibroepithelial polyp of urethra
1000701	follicular mucinosis
1000702	folliculitis
1000703	fox fordyce disease
1000704	granuloma annulare
1000705	granulomatous dermatitis
1000706	hand dermatosis
1000707	hemangioma of subcutaneous tissue
1000708	hereditary papulotranslucent acrokeratoderma
1000709	pemphigoid gestationis
1000710	hidradenitis suppurativa
1000711	hyperpigmentation of eyelid
1000712	hypohidrosis
1000713	hypopigmentation of eyelid
1000714	impetigo
1000715	impetigo herpetiformis
1000717	inverted follicular keratosis
1000718	irritant dermatitis
1000719	juvenile dermatitis herpetiformis
1000720	keratosis
1000721	kernicterus due to isoimmunization
1000722	Kimura disease
1000723	leg dermatosis
1000724	lichen disease
1000725	lichen nitidus
1000726	lichen planus
1000727	lipodystrophy
1000728	lipomatosis
1000729	loiasis
1000730	Ludwig's angina
1000731	maxillary sinus cholesteatoma
1000732	mediastinal lipomatosis
1000733	melanoacanthoma
1000734	miliaria
1000735	miliaria rubra
1000736	mongolian spot
1000737	multiple symmetric lipomatosis
1000738	necrobiosis lipoidica
1000739	neonatal jaundice
1000740	neurodermatitis
1000741	neurotic excoriation
1000742	nodular nonsuppurative panniculitis
1000744	occupational dermatitis
1000745	palmoplantar keratosis
1000746	panniculitis
1000747	parapsoriasis
1000748	pelvic lipomatosis
1000749	pemphigus
1000750	perinatal jaundice due to hepatocellular damage
1000752	photosensitivity disease
1000753	phototoxic dermatitis
1000754	physical urticaria
1000755	pigmentation disease
1000756	pityriasis rosea
1000757	porokeratosis
1000758	punctate palmoplantar keratoderma type III
1000759	reactive cutaneous fibrous lesion
1000760	rosacea
1000761	scalp dermatosis
1000762	scleredema adultorum
1000763	sebaceous gland disease
1000764	seborrheic dermatitis
1000765	seborrheic infantile dermatitis
1000766	skin atrophy
1000767	skin sarcoidosis
1000768	spongiotic dermatitis
1000769	steroid lipomatosis
1000770	stromal corneal pigmentation
1000771	subcorneal pustular dermatosis
1000772	sweat gland disease
1000773	toxicodendron dermatitis
1000774	vesiculobullous skin disease
1000775	vibratory urticaria
1000776	viral exanthem
1000777	vulva fibroepithelial polyp
1000778	vulvar inverted follicular keratosis
1000779	vulvar seborrheic keratosis
1000780	autoimmune pancreatitis type 1
