doid_id	name
DOID:5861	myxoid chondrosarcoma
DOID:5862	localized chondrosarcoma
DOID:5866	juxtacortical chondrosarcoma
DOID:5867	clear cell chondrosarcoma
DOID:5870	eosinophilic pneumonia
DOID:5874	retroperitoneal germ cell neoplasm
DOID:5875	retroperitoneal cancer
DOID:5876	apocrine sweat gland neoplasm
DOID:5877	endocardium cancer
DOID:5884	benign intermediate mesothelioma
DOID:589	congenital hemolytic anemia
DOID:5890	malignant adult ependymoma
DOID:5893	childhood malignant mesenchymoma
DOID:5894	adult malignant mesenchymoma
DOID:5895	clear cell cystadenofibroma
DOID:5896	ovarian clear cell cystadenofibroma
DOID:5897	ovarian clear cell adenofibroma
DOID:5900	meningeal melanocytoma
DOID:5907	penis non-invasive verrucous carcinoma
DOID:5908	penis verrucous carcinoma
DOID:591	phobic disorder
DOID:5913	brachial plexus neoplasm
DOID:5914	nonencapsulated sclerosing carcinoma
DOID:5915	uterus intravascular leiomyomatosis
DOID:5916	uterine corpus leiomyomatosis
DOID:5917	uterine corpus diffuse leiomyomatosis
DOID:5921	adult brainstem mixed glioma
DOID:5922	adult brainstem astrocytoma
DOID:5923	distal biliary tract carcinoma
DOID:5926	extrahepatic bile duct small cell adenocarcinoma
DOID:593	agoraphobia
DOID:5936	ovarian mixed germ cell neoplasm
DOID:594	panic disorder
DOID:5940	malignant peripheral nerve sheath tumor
DOID:5948	angiokeratoma of mibelli
DOID:5949	angiokeratoma circumscriptum
DOID:5957	bladder urachal squamous cell carcinoma
DOID:5958	bladder urachal carcinoma
DOID:5973	kidney pelvis papillary carcinoma
DOID:5974	renal pelvis transitional cell carcinoma
DOID:5975	renal pelvis papillary tumor
DOID:5976	occlusion precerebral artery
DOID:5977	renal pelvis neoplasm
DOID:5982	kidney fibrosarcoma
DOID:5983	kidney osteogenic sarcoma
DOID:599	specific phobia
DOID:5990	internal auditory canal meningioma
DOID:5996	blunt duct adenosis of breast
DOID:5997	non-proliferative fibrocystic change of the breast
DOID:5998	microglandular adenosis
DOID:5999	apocrine adenosis of breast
DOID:600	animal phobia
DOID:6000	congestive heart failure
DOID:60000	appendix disease
DOID:60001	pulmonary artery disease
DOID:60002	Bartholin's gland disease
DOID:60003	Bartholin's gland cancer
DOID:60004	malignant cystadenoma
DOID:60006	benign vascular tumor
DOID:60007	cerebrovascular benign neoplasm
DOID:60008	parathyroid gland benign neoplasm
DOID:60009	pituitary gland benign neoplasm
DOID:6001	breast fibrosarcoma
DOID:6003	aleukemic leukemia cutis
DOID:6004	aleukemic leukemia
DOID:6015	adult central nervous system teratoma
DOID:6016	adult central nervous system mature teratoma
DOID:6017	central nervous system mature teratoma
DOID:6018	adult central nervous system immature teratoma
DOID:6019	central nervous system immature teratoma
DOID:602	cancerophobia
DOID:6021	malignant testicular Leydig cell tumor
DOID:6024	selective IgE deficiency disease
DOID:6025	selective immunoglobulin deficiency disease
DOID:603	AIDS phobia
DOID:6032	juvenile type testicular granulosa cell tumor
DOID:6033	heart fibrosarcoma
DOID:6034	heart malignant hemangiopericytoma
DOID:6037	spindle cell intraocular melanoma
DOID:6039	uveal melanoma
DOID:6041	choroid spindle cell melanoma
DOID:6043	ciliary body spindle cell melanoma
DOID:6048	telangiectatic glomangioma
DOID:605	flying phobia
DOID:6050	esophageal disease
DOID:6052	central nervous system childhood germ cell tumor
DOID:6053	pediatric germ cell cancer
DOID:6054	frontal sinus Schneiderian papilloma
DOID:6059	nasal vestibule papilloma
DOID:606	Brown-Sequard syndrome
DOID:6065	urinary tract non-invasive transitional cell neoplasm
DOID:6067	ovarian mucinous neoplasm
DOID:607	paraplegia
DOID:6082	pediatric testicular germ cell tumor
DOID:6083	childhood ovarian endodermal sinus tumor
DOID:6084	pediatric ovarian germ cell tumor
DOID:6085	meningeal melanoma
DOID:6086	malignant leptomeningeal tumor
DOID:6088	acute stress disorder
DOID:6089	pediatric leptomeningeal melanoma
DOID:6090	adult leptomeningeal melanoma
DOID:6098	thalamic neoplasm
DOID:61	mitral valve disease
DOID:6101	signet ring cell variant cervical mucinous adenocarcinoma
DOID:6102	herpetic gastritis
DOID:6103	thoracic spinal canal and spinal cord meningioma
DOID:6110	jugular foramen meningioma
DOID:6112	cerebral meningioma
DOID:6113	intracerebral cystic meningioma
DOID:6114	cerebral convexity meningioma
DOID:6115	lateral ventricle meningioma
DOID:6118	renal pelvis inverted papilloma
DOID:6119	renal pelvis urothelial papilloma
DOID:612	primary immunodeficiency disease
DOID:6126	anal canal carcinoma
DOID:6128	gliomatosis cerebri
DOID:6132	bronchitis
DOID:6139	uterine corpus epithelioid leiomyosarcoma
DOID:614	lymphopenia
DOID:6148	nasal cavity carcinoma in situ
DOID:615	leukopenia
DOID:6160	childhood choriocarcinoma of the testis
DOID:6161	childhood testicular mixed germ cell tumor
DOID:6162	childhood embryonal testis carcinoma
DOID:6163	familial renal papillary carcinoma
DOID:6166	prostatic urethra urothelial carcinoma
DOID:6167	prostatic urethral cancer
DOID:6170	ovarian carcinosarcoma
DOID:6171	uterine carcinosarcoma
DOID:6175	mediastinal neurilemmoma
DOID:6179	ovarian small cell carcinoma
DOID:6190	rectum Kaposi's sarcoma
DOID:6192	inflammatory MFH
DOID:6193	epithelioid sarcoma
DOID:6195	conjunctivitis
DOID:6196	reactive arthritis
DOID:6197	conventional malignant hemangiopericytoma
DOID:6198	corneal intraepithelial neoplasm
DOID:6199	cornea cancer
DOID:62	aortic valve disease
DOID:620	blood protein disease
DOID:6201	pericardial mesothelioma
DOID:6203	thyroid hyalinizing trabecular adenoma
DOID:6204	follicular adenoma
DOID:6208	mediastinal osteogenic sarcoma
DOID:6209	malignant mediastinum hemangiopericytoma
DOID:6210	bladder diffuse clear cell adenocarcinoma
DOID:6211	mixed epithelial tumor of ovary
DOID:6212	ovarian endometrial cancer
DOID:6214	ovarian papillary neoplasm
DOID:6217	gastric diffuse adenocarcinoma
DOID:6225	Cronkhite-Canada syndrome
DOID:6227	articular cartilage disease
DOID:6228	peritoneal serous papillary adenocarcinoma
DOID:6229	childhood mature teratoma of the ovary
DOID:6230	childhood teratoma of the ovary
DOID:6231	mature teratoma of the ovary
DOID:6232	ovarian biphasic or triphasic teratoma
DOID:6239	non-invasive bladder papillary urothelial neoplasm
DOID:624	transient hypogammaglobulinemia of infancy
DOID:6244	familial renal oncocytoma
DOID:6245	renal oncocytoma
DOID:6249	mediastinum seminoma
DOID:625	transient hypogammaglobulinemia
DOID:6255	growth hormone secreting pituitary adenoma
DOID:6256	malignant growth hormone secreting neoplasm of pituitary
DOID:6257	chromophil adenoma of the kidney
DOID:6258	type 1 papillary adenoma of the kidney
DOID:6259	type 2 papillary adenoma of the kidney
DOID:626	complement deficiency
DOID:6262	follicular dendritic cell sarcoma
DOID:6263	inflammatory breast carcinoma
DOID:627	severe combined immunodeficiency
DOID:6270	gastric cardia carcinoma
DOID:6271	gastric cardia adenocarcinoma
DOID:6274	malignant thyroid stimulating hormone producing neoplasm of pituitary gland
DOID:6275	TSH producing pituitary tumor
DOID:6276	malignant ACTH producing neoplasm of pituitary gland
DOID:6278	ovarian mucinous malignant adenofibroma
DOID:628	combined T cell and B cell immunodeficiency
DOID:6284	epicardium lipoma
DOID:6285	heart lipoma
DOID:6286	childhood cerebellar astrocytic neoplasm
DOID:6291	cerebral hemisphere lipoma
DOID:6293	central nervous system lipoma
DOID:6294	corpus callosum lipoma
DOID:6297	viral esophagitis
DOID:630	genetic disease
DOID:6307	ectopic thymus
DOID:631	fibromyalgia
DOID:6312	clivus chordoma
DOID:6313	clivus chondroid chordoma
DOID:6314	ovarian fetiform teratoma
DOID:6315	ovarian solid teratoma
DOID:6316	Bartholin's gland adenocarcinoma
DOID:6322	tibial adamantinoma
DOID:633	myositis
DOID:6331	immature teratoma of ovary
DOID:6332	adult malignant hemangiopericytoma
DOID:6333	adult intracranial malignant hemangiopericytoma
DOID:6334	anterior optic tract meningioma
DOID:6335	bilateral meningioma of optic nerve
DOID:6337	cerebellopontine angle meningioma
DOID:6339	vulvar eccrine adenocarcinoma
DOID:6344	melanocytic psammomatous MPNST
DOID:6345	malignant melanocytic neoplasm of the peripheral nerve sheath
DOID:635	acquired immunodeficiency syndrome
DOID:6354	CLL/SLL
DOID:636	central pontine myelinolysis
DOID:6364	migraine
DOID:6367	acral lentiginous melanoma
DOID:6370	hepatic osteogenic sarcoma
DOID:6376	hypersplenism
DOID:6379	diffuse meningeal melanocytosis
DOID:6381	anterior foramen magnum meningioma
DOID:6383	childhood brain stem glioma
DOID:6386	childhood brainstem astrocytoma
DOID:639	acute disseminated encephalomyelitis
DOID:640	encephalomyelitis
DOID:6404	metanephric adenoma
DOID:6405	ovarian papillary cystadenoma
DOID:6406	double outlet right ventricle
DOID:6407	ovarian surface papilloma
DOID:6408	ovary papillary carcinoma
DOID:6419	tetralogy of Fallot
DOID:6420	pulmonary valve stenosis
DOID:6423	childhood central nervous system mature teratoma
DOID:6425	eyelid carcinoma
DOID:6428	cervical adenoid basal carcinoma
DOID:643	progressive multifocal leukoencephalopathy
DOID:6432	pulmonary hypertension
DOID:6438	malignant choroid melanoma
DOID:6445	ovarian endometrioid malignant adenofibroma
DOID:6446	ceruminous adenocarcinoma
DOID:6448	vulvar apocrine adenocarcinoma
DOID:6451	central nervous system fibrosarcoma
DOID:6457	Cowden syndrome
DOID:6458	cerebellar liponeurocytoma
DOID:6459	lipoma of the rectum
DOID:646	viral encephalitis
DOID:6460	large intestine lipoma
DOID:6468	mucinous cystadenofibroma
DOID:6469	ovarian mucinous adenofibroma
DOID:6474	childhood teratocarcinoma of the testis
DOID:6476	clear cell variant infiltrating bladder urothelial carcinoma
DOID:6477	invasive bladder transitional cell carcinoma
DOID:648	kuru
DOID:6481	bladder signet ring cell adenocarcinoma
DOID:6482	lung acinar adenocarcinoma
DOID:6483	rete testis adenoma
DOID:6484	mediastinal melanocytic neurilemmoma
DOID:6489	periosteal osteogenic sarcoma
DOID:649	prion disease
DOID:6491	breast capillary hemangioma
DOID:6492	breast epithelioid hemangioma
DOID:6494	pediatric myxoid chondrosarcoma
DOID:6495	adult myxoid chondrosarcoma
DOID:6496	extraskeletal myxoid chondrosarcoma
DOID:6498	seborrheic keratosis
DOID:65	connective tissue disease
DOID:6500	cerebellar angioblastoma
DOID:6501	brain stem angioblastoma
DOID:6505	vaginal spindle cell epithelioma
DOID:6510	lung occult squamous cell carcinoma
DOID:6511	glandular pattern ovarian yolk sac tumor
DOID:6512	hepatoid pattern ovarian yolk sac tumor
DOID:6514	polyvesicular vitelline pattern ovarian yolk sac tumor
DOID:6517	clivus meningioma
DOID:6518	Bartholin's gland adenomyoma
DOID:6522	mixed cell uveal melanoma
DOID:6523	ciliary body mixed cell melanoma
DOID:6524	malignant ciliary body melanoma
DOID:6525	choroid mixed cell melanoma
DOID:653	purine-pyrimidine metabolic disorder
DOID:6530	cortical thymoma
DOID:6536	plasma cell neoplasm
DOID:654	overnutrition
DOID:6543	acne
DOID:6547	heart lymphoma
DOID:6548	angiomatous meningioma
DOID:655	inherited metabolic disorder
DOID:6552	gastric small cell carcinoma
DOID:6553	posterior foramen magnum meningioma
DOID:6554	ovarian clear cell malignant adenofibroma
DOID:6559	ethmoid sinus Schneiderian papilloma
DOID:656	adrenal adenoma
DOID:6562	ethmoid sinus inverted papilloma
DOID:6564	neurilemmoma of the pleura
DOID:6566	posterior uveal melanoma
DOID:6567	uterine corpus myxoid leiomyosarcoma
DOID:6569	micropapillomatosis labialis
DOID:657	adenoma
DOID:6571	non-invasive bladder urothelial carcinoma
DOID:6575	childhood optic tract astrocytoma
DOID:6576	childhood optic nerve glioma
DOID:6579	chest wall bone cancer
DOID:6581	breast apocrine carcinoma
DOID:6585	oncocytic breast carcinoma
DOID:6587	invasive tubular breast carcinoma
DOID:6590	spondylitis
DOID:6594	bladder colonic type adenocarcinoma
DOID:6595	gastric tubular adenocarcinoma
DOID:66	muscle tissue disease
DOID:660	adrenal cortex cancer
DOID:6603	Kummell's disease
DOID:6605	classic variant of chromophobe renal cell carcinoma
DOID:6606	eosinophilic variant of chromophobe renal cell carcinoma
DOID:6607	nervous system hibernoma
DOID:6608	endobronchial leiomyoma
DOID:6610	bone epithelioid hemangioma
DOID:6612	leukocyte adhesion deficiency
DOID:6613	vaginal villous adenoma
DOID:6620	X-linked hyper IgM syndrome
DOID:6621	cerebral angioma
DOID:6627	cervical adenoma malignum
DOID:6629	nipple carcinoma
DOID:663	scrotal angioma
DOID:6634	adult central nervous system choriocarcinoma
DOID:6639	pediatric CNS choriocarcinoma
DOID:664	angiokeratoma of Fordyce
DOID:6641	breast juvenile papillomatosis
DOID:6643	Baastrup's syndrome
DOID:6648	adult pineoblastoma
DOID:6652	diffuse idiopathic skeletal hyperostosis
DOID:6654	childhood central nervous system immature teratoma
DOID:6657	breast large cell neuroendocrine carcinoma
DOID:6658	pulmonary large cell neuroendocrine carcinoma
DOID:6659	cervical large cell neuroendocrine carcinoma
DOID:6676	Froelich syndrome
DOID:6677	diffuse infiltrative lymphocytosis syndrome
DOID:6678	tooth and nail syndrome
DOID:668	myositis ossificans
DOID:6680	Capgras syndrome
DOID:6682	spondylolisthesis
DOID:6683	Aarskog syndrome
DOID:6686	Achard syndrome
DOID:6687	Achenbach syndrome
DOID:6688	autoimmune lymphoproliferative syndrome
DOID:6691	Aagenaes syndrome
DOID:6692	Barre-Lieou syndrome
DOID:6693	testicular monophasic choriocarcinoma
DOID:6696	synchronous multifocal osteogenic sarcoma
DOID:6697	asynchronous multifocal osteogenic sarcoma
DOID:670	amphetamine abuse
DOID:6700	gastric fundus carcinoma
DOID:6703	gastric pylorus carcinoma
DOID:6705	gastric body carcinoma
DOID:6706	tubular variant testicular seminoma
DOID:6707	malignant triton tumor
DOID:6712	anterior spinal artery syndrome
DOID:6713	cerebrovascular disease
DOID:672	spleen cancer
DOID:6721	Littre gland carcinoma
DOID:6723	malignant type AB thymoma
DOID:6725	spinal stenosis
DOID:6726	fibrillary astrocytoma
DOID:6727	colon small cell carcinoma
DOID:6733	intrahepatic bile duct cystadenoma
DOID:6735	schwannoma of jugular foramen
DOID:674	cleft palate
DOID:6740	cervix small cell carcinoma
DOID:6741	bilateral breast cancer
DOID:6742	synchronous bilateral breast carcinoma
DOID:6752	internal auditory canal lipoma
DOID:6755	amyloid tumor
DOID:6758	chest wall lymphoma
DOID:6759	bone lymphoma
DOID:676	juvenile rheumatoid arthritis
DOID:6760	lung lymphoma
DOID:6762	sternum lymphoma
DOID:6774	polyembryoma of the ovary
DOID:6776	breast myoepithelial carcinoma
DOID:6777	villoglandular endometrial endometrioid adenocarcinoma
DOID:678	progressive supranuclear palsy
DOID:6786	childhood botryoid rhabdomyosarcoma
DOID:6787	childhood vagina botryoid rhabdomyosarcoma
DOID:6788	vagina botryoid rhabdomyosarcoma
DOID:6789	vulvar childhood botryoid-type embryonal rhabdomyosarcoma
DOID:679	basal ganglia disease
DOID:680	tauopathy
DOID:6804	colon Kaposi sarcoma
DOID:6809	vaginal tubular adenoma
DOID:681	progressive bulbar palsy
DOID:6811	juvenile pilocytic astrocytoma
DOID:6812	childhood pilocytic astrocytoma
DOID:682	compartment syndrome
DOID:6823	pancreatoblastoma
DOID:6827	pancreatic solid pseudopapillary carcinoma
DOID:683	motor neuritis
DOID:6837	rete ovarii adenoma
DOID:6838	rete ovarii cystadenofibroma
DOID:6839	breast intraductal proliferative lesion
DOID:684	hepatocellular carcinoma
DOID:6841	flat ductal epithelial atypia
DOID:6844	kidney pelvis sarcomatoid transitional cell carcinoma
DOID:6845	infiltrating ureter transitional cell carcinoma
DOID:6846	familial melanoma
DOID:6847	adult botryoid rhabdomyosarcoma
DOID:6848	adult vagina botryoid rhabdomyosarcoma
DOID:6854	ethmoid sinus ectopic meningioma
DOID:6856	pineal region teratoma
DOID:6857	pineal region mature teratoma
DOID:6858	pineal region immature teratoma
DOID:686	liver carcinoma
DOID:6865	oxyphilic endometrial endometrioid adenocarcinoma
DOID:6867	mediastinal gray zone lymphoma
DOID:6868	mediastinal malignant lymphoma
DOID:6869	parasagittal meningioma
DOID:687	hepatoblastoma
DOID:6871	spinal cord neuroblastoma
DOID:6872	spinal cord primitive neuroectodermal neoplasm
DOID:6873	skin tag
DOID:688	embryonal cancer
DOID:6880	small bowel fibrosarcoma
DOID:6886	ureter small cell carcinoma
DOID:6888	ureter transitional cell carcinoma
DOID:6898	ovarian seromucinous carcinoma
DOID:6901	familiar ovarian carcinoma
DOID:6903	eye lymphoma
DOID:6906	glomangiomatosis
DOID:6917	predominantly cortical thymoma
DOID:6925	peroneal nerve paralysis
DOID:6929	retinal edema
DOID:693	dental enamel hypoplasia
DOID:6931	papillary extrahepatic bile duct adenocarcinoma
DOID:6932	urinary bladder inverted papilloma
DOID:6933	bladder transitional cell papilloma
DOID:6934	urethra inverted papilloma
DOID:6935	ureter inverted papilloma
DOID:6936	ureter urothelial papilloma
DOID:6938	pediatric intraocular retinoblastoma
DOID:6939	childhood brain meningioma
DOID:6943	vulvar inverted follicular keratosis
DOID:6944	vulvar seborrheic keratosis
DOID:6945	inverted follicular keratosis
DOID:6947	sphenoidal sinus neoplasm
DOID:6948	malignant gastric teratoma
DOID:6950	combat disorder
DOID:6951	telangiectatic osteogenic sarcoma
DOID:6958	aleukemic monocytic leukemia cutis
DOID:6959	rectal cloacogenic carcinoma
DOID:6961	Bartholin's gland squamous cell carcinoma
DOID:6969	acute canaliculitis
DOID:6970	acute inflammation of lacrimal passage
DOID:6975	bladder urothelial papillary carcinoma
DOID:6976	micropapillary variant infiltrating bladder urothelial carcinoma
DOID:6977	pancreatic cholera
DOID:698	dentin sensitivity
DOID:6988	peripheral epithelioid sarcoma
DOID:699	mitochondrial myopathy
DOID:6992	intraocular mixed cell type melanoma
DOID:6993	iris mixed cell melanoma
DOID:6994	malignant iris melanoma
DOID:6996	intermediate cell type choroid melanoma
DOID:6997	intermediate cell type ciliary body melanoma
DOID:6998	gallbladder mucinous carcinoma
DOID:7	disease of anatomical entity
DOID:700	mitochondrial metabolism disease
DOID:7004	ACTH-secreting pituitary adenoma
DOID:7005	gemistocytic astrocytoma
DOID:7007	childhood cerebral astrocytoma
DOID:7008	protoplasmic astrocytoma
DOID:701	dentin dysplasia
DOID:7013	ovarian mucinous cystadenofibroma
DOID:7014	infiltrating lipoma
DOID:7016	tendon sheath lipoma
DOID:7017	lumbosacral lipoma
DOID:7024	mucinous intrahepatic cholangiocarcinoma
DOID:7030	bronchial mucus gland adenoma
DOID:7031	glottis squamous cell carcinoma
DOID:7032	bile duct clear cell adenocarcinoma
DOID:7033	anisakiasis
DOID:7037	childhood immature teratoma of ovary
DOID:7039	Borst-Jadassohn intraepidermal carcinoma
DOID:7040	uveal epithelioid cell melanoma
DOID:7041	choroid epithelioid cell melanoma
DOID:7042	ciliary body epithelioid cell melanoma
DOID:7045	basaloid lung carcinoma
DOID:7046	cervical basaloid squamous cell carcinoma
DOID:7047	penis basaloid carcinoma
DOID:7048	vulvar basaloid squamous cell carcinoma
DOID:7049	basaloid squamous cell skin carcinoma
DOID:705	Leber hereditary optic neuropathy
DOID:7050	thymus basaloid carcinoma
DOID:7051	esophageal basaloid squamous cell carcinoma
DOID:7054	multiple skull base meningioma
DOID:706	mature B-cell neoplasm
DOID:7061	precursor B lymphoblastic lymphoma/leukemia
DOID:707	B-cell lymphoma
DOID:7071	spinal cord dermoid cyst
DOID:7076	lipid-rich breast carcinoma
DOID:7077	malignant melanocytic peripheral nerve sheath tumor of mediastinum
DOID:7079	adult cystic teratoma
DOID:7081	lung mixed small cell and squamous cell carcinoma
DOID:7086	multicentric papillary thyroid carcinoma
DOID:7088	columnar cell variant papillary carcinoma
DOID:7089	tall cell variant papillary carcinoma
DOID:709	splenic manifestation of hairy cell leukemia
DOID:7095	pediatric epithelioid sarcoma
DOID:7097	macrocystic pattern testicular yolk sac tumor
DOID:710	splenic manifestation of leukemia
DOID:7103	diaphragma sellae meningioma
DOID:7105	epiglottis neoplasm
DOID:711	refractory hairy cell leukemia
DOID:712	refractory hematologic cancer
DOID:7127	radiation cystitis
DOID:713	HCL-V
DOID:7132	urinary bladder small cell neuroendocrine carcinoma
DOID:7133	gallbladder small cell carcinoma
DOID:7134	esophagus small cell carcinoma
DOID:7136	ampulla of Vater small cell carcinoma
DOID:7138	cystitis cystica
DOID:7139	endometrial small cell carcinoma
DOID:7140	Bartholin's gland small cell carcinoma
DOID:7141	prostate small cell carcinoma
DOID:7142	thymus small cell carcinoma
DOID:7144	laryngeal small cell carcinoma
DOID:7146	Langerhans cell sarcoma
DOID:7147	ankylosing spondylitis
DOID:7148	rheumatoid arthritis
DOID:715	T-cell leukemia
DOID:7152	prostate stromal sarcoma
DOID:7160	rectum leiomyoma
DOID:7165	subacute thyroiditis
DOID:7166	thyroiditis
DOID:7168	lung occult adenocarcinoma
DOID:7169	lung occult large cell carcinoma
DOID:7173	cloacogenic carcinoma
DOID:7174	anus basaloid carcinoma
DOID:7175	anal Buschke-Lowenstein tumor
DOID:7177	anal canal squamous cell carcinoma
DOID:7179	mixed eosinophil-basophil adenoma
DOID:718	autoimmune hemolytic anemia
DOID:7181	benign dermal neurilemmoma
DOID:7187	subacute lymphocytic thyroiditis
DOID:7188	autoimmune thyroiditis
DOID:7191	ovarian endometrioid cystadenoma
DOID:7192	hereditary conventional renal cell carcinoma
DOID:7198	maxillary sinus adenoid cystic carcinoma
DOID:720	normocytic anemia
DOID:7202	intermediate malignant teratoma
DOID:7206	melanomatosis
DOID:7207	lung combined large cell neuroendocrine carcinoma
DOID:7210	psammomatous meningioma
DOID:7211	fibrous meningioma
DOID:7212	meningothelial meningioma
DOID:7213	transitional meningioma
DOID:7214	noninvasive malignant thymoma
DOID:7221	gallbladder papillary carcinoma
DOID:7222	gallbladder pleomorphic giant cell adenocarcinoma
DOID:7223	breast giant fibroadenoma
DOID:7224	spinal meninges cancer
DOID:7230	postgerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma
DOID:7231	pediatric CNS embryonal cell carcinoma
DOID:7232	central nervous system embryonal carcinoma
DOID:7233	adult central nervous system embryonal carcinoma
DOID:7234	pancreatic colloid cystadenocarcinoma
DOID:7235	pancreatic mucinous cystadenoma
DOID:7236	pancreatic invasive mucinous cystadenocarcinoma
DOID:7237	pancreatic non-invasive mucinous cystadenocarcinoma
DOID:724	female stress incontinence
DOID:7241	uterine corpus apoplectic leiomyoma
DOID:7242	uterine corpus cellular leiomyoma
DOID:7244	bladder urachal urothelial carcinoma
DOID:7246	lymphoepithelioma-like acinar prostate adenocarcinoma
DOID:7263	selective IgD deficiency disease
DOID:7266	familiar fallopian tube carcinoma
DOID:7267	lung clear cell carcinoma
DOID:7269	cribriform variant testicular seminoma
DOID:727	premenstrual tension
DOID:728	nodular episcleritis
DOID:7280	congenital epulis
DOID:7281	uterine corpus adenocarcinofibroma
DOID:7284	Skene gland carcinoma
DOID:7289	secretory uterine corpus endometrioid adenocarcinoma
DOID:7293	mucin-rich endometrial endometrioid adenocarcinoma
DOID:7297	childhood extraosseous osteosarcoma
DOID:730	urethral benign neoplasm
DOID:7302	endodermal sinus pattern testicular yolk sac tumor
DOID:7305	astroblastoma
DOID:731	urinary system benign neoplasm
DOID:7312	breast adenomyoepithelial adenosis
DOID:7315	Jewett-Marshall bladder cancer
DOID:7319	axonal neuropathy
DOID:732	urethral disease
DOID:7320	ovarian serous cystadenofibroma
DOID:7326	cranial pseudosarcomatous fasciitis
DOID:7327	pseudosarcomatous fibromatosis
DOID:7328	iris spindle cell melanoma
DOID:7332	esophageal tuberculosis
DOID:7333	nephrogenic adenoma of urinary bladder
DOID:7334	nephrogenic adenoma
DOID:734	urethra cancer
DOID:7340	pediatric ovarian dysgerminoma
DOID:7347	ovarian stromal hyperthecosis
DOID:7350	thymic dysplasia
DOID:7356	rectum sarcomatoid carcinoma
DOID:736	male urethral cancer
DOID:7360	solid pattern testicular yolk sac tumor
DOID:7363	vulvar keratinizing squamous cell carcinoma
DOID:7365	Kimura disease
DOID:7371	superficial urinary bladder cancer
DOID:7378	pituitary hypoplasia
DOID:7379	adrenal medulla carcinoma
DOID:738	female urethral cancer
DOID:7380	squamous cell papilloma of skin
DOID:7381	lymphohistiocytoid mesothelioma
DOID:7388	pulmonary vein leiomyosarcoma
DOID:7389	pulmonary artery leiomyosarcoma
DOID:7390	superior vena cava leiomyosarcoma
DOID:7398	cerebral primitive neuroectodermal tumor
DOID:74	hematopoietic system disease
DOID:7400	Nijmegen breakage syndrome
DOID:7401	colonic L-cell glucagon-like peptide producing tumor
DOID:7402	L-cell glucagon-like peptide producing tumor
DOID:7408	vulvar keratoacanthoma-like carcinoma
DOID:7409	vulvar non-keratinizing squamous cell carcinoma
DOID:7411	ovarian endometrioid cystadenofibroma
DOID:7426	cutaneous anthrax
DOID:7427	anthrax disease
DOID:7428	pineal region germinoma
DOID:7429	childhood brain germinoma
DOID:743	dermatographia
DOID:7430	childhood germ cell brain tumor
DOID:7435	polyvesicular vitelline pattern testicular yolk sac tumor
DOID:7436	sarcomatoid uterine corpus endometrioid adenocarcinoma
DOID:7437	uterus perivascular epithelioid cell tumor
DOID:7438	ovarian clear cell cystadenocarcinoma
DOID:7439	polyp of middle ear
DOID:7441	chronic metabolic polyneuropathy
DOID:7442	monoclonal gammopathy of uncertain significance
DOID:745	epididymis adenomatoid tumor
DOID:7455	hypogonadotropism
DOID:7457	enterobiasis
DOID:7459	acantholytic variant squamous cell breast carcinoma
DOID:746	adenomatoid tumor
DOID:7460	spindle cell variant squamous cell breast carcinoma
DOID:7461	large cell keratinizing variant squamous cell breast carcinoma
DOID:7463	childhood pleomorphic rhabdomyosarcoma
DOID:7465	chronic NK-cell lymphocytosis
DOID:7474	malignant pleural mesothelioma
DOID:7475	diverticulitis
DOID:7479	duodenal somatostatinoma
DOID:7480	large cell carcinoma with rhabdoid phenotype
DOID:7482	petrous apex meningioma
DOID:7483	cervical keratinizing squamous cell carcinoma
DOID:7488	posterior urethra cancer
DOID:7489	Osgood-Schlatter's disease
DOID:749	active peptic ulcer disease
DOID:7491	vulvar proximal-type epithelioid sarcoma
DOID:7492	central epithelioid sarcoma
DOID:7497	brain ependymoma
DOID:75	lymphatic system disease
DOID:750	peptic ulcer disease
DOID:7501	pediatric infratentorial ependymoma
DOID:7502	pediatric supratentorial ependymoma
DOID:7503	extrahepatic bile duct papillary adenoma
DOID:7505	small intestine benign neoplasm
DOID:7506	small intestinal L-cell glucagon-like peptide producing tumor
DOID:7511	breast intraductal papillomatosis
DOID:7512	localized intraductal papillomatosis
DOID:7514	Wolffian adnexal neoplasm
DOID:7515	lumbar spinal canal and spinal cord meningioma
DOID:7516	childhood central nervous system mixed germ cell tumor
DOID:7518	inhibited female orgasm
DOID:7519	endocervical carcinoma
DOID:752	peptic ulcer perforation
DOID:7520	periductal breast myoepitheliosis
DOID:7521	breast myoepitheliosis
DOID:7522	pediatric infratentorial ependymoblastoma
DOID:7527	acute gonococcal endometritis
DOID:7528	acute endometritis
DOID:7531	anal gland adenocarcinoma
DOID:7532	squamous papillomatosis
DOID:7533	subareolar duct papillomatosis
DOID:7537	breast cystic hypersecretory carcinoma
DOID:7538	breast ductal adenoma
DOID:7539	pregnancy adenoma
DOID:754	bladder tuberculosis
DOID:7540	breast apocrine adenoma
DOID:7541	mixed epithelial/mesenchymal metaplastic breast carcinoma
DOID:7542	osteosarcoma arising in bone Paget's disease
DOID:7549	ceruminoma
DOID:7551	gonorrhea
DOID:7553	infiltrating bladder urothelial carcinoma sarcomatoid variant
DOID:7558	glossopharyngeal motor neuropathy
DOID:7559	asymmetric motor neuropathy
DOID:7565	vulvar eccrine porocarcinoma
DOID:7566	eccrine porocarcinoma
