ID	COMPOUND_ID	TYPE	NAME
961123	90707	NAME	20-hydroxy-lipoxin A4
961127	90711	NAME	20-hydroxy-lipoxin B4
961142	90715	NAME	5,20-DiHETE
961144	90716	NAME	8-hydroxy-(5Z,9E,11Z,14Z)-eicosatetraenoate
961146	90717	NAME	8,20-dihydroxy-(5Z,9E,11Z,14Z)-eicosatetraenoate
961148	90718	NAME	12-hydroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate
961150	90719	NAME	12,20-dihydroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate
961161	90720	NAME	20-oxo-leukotriene B4
961163	90722	NAME	20-carboxy-leukotriene B4
961166	90723	NAME	6-trans-leukotriene B4
961174	90725	NAME	a very-long-chain 3-oxoacyl-CoA
961173	90726	NAME	a 3-oxoacyl-CoA
961188	90731	NAME	a very-long-chain 2,3,4-saturated fatty acyl CoA
961189	90732	NAME	20-hydroxy-6-trans-leukotriene B4
961198	90736	NAME	a very-long-chain acyl-CoA
961203	90737	NAME	5-HEPE
1003415	90761	NAME	2'-deoxy-D-ribose
961279	90762	NAME	N-acetyl-D-glucosaminyl-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanine
961281	90763	NAME	N-acetyl-D-glucosaminyl-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl
961333	90768	NAME	octanoyl-3-O-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol
971878	90769	NAME	octanoyl-3-(beta-D-galactosyl)-sn-glycerol
961338	90770	NAME	long chain acyl-3-O-beta-D-galactosyl-sn-glycerol
961304	90771	NAME	12S-HETrE
961313	90772	NAME	12S-HpEPE
962287	90774	NAME	long chain acyl-3-O-[alpha-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol
961343	90778	NAME	C-terminal Gly-Gly residue
961345	90779	NAME	an S-substituted glutathione
965438	90781	NAME	13-oxo-(9Z,11E)-octadecadienoate
961349	90782	NAME	C-terminal proteinogenic amino-acid residue
961360	90783	NAME	C-terminal Gly-NH-CH(2)-C(O)S-L-Cys
961355	90784	NAME	aurachin B
961356	90785	NAME	4-hydroxy-2-methyl-3-oxo-[(2E,6E)-farnesyl]-3,4-dihydroquinoline 1-oxide
961357	90786	NAME	3,4-dihydroxy-2-methyl-1-oxo-4-[(2E,6E)-farnesyl]-3,4-dihydroquinoline 1-oxide
970019	90790	NAME	18(R)-HETE
961361	90791	NAME	3-deacetyl-3-(1-hydroxyethyl)bacteriochlorophyllide a
961583	90792	NAME	3-devinyl-3-(1-hydroxyethyl)chlorophyllide a
970015	90793	NAME	prostaglandin H1
961363	90794	NAME	3-acetyl-3-devinylchlorophyllide a
961364	90795	NAME	bacteriochlorophyllide a
961367	90796	NAME	D-erythrulose 4-phosphate
970016	90797	NAME	19-hydroxyprostaglandin H2
961371	90798	NAME	L-erythrulose 4-phosphate
961376	90799	NAME	a dipeptide
961377	90800	NAME	Lc4Cer
970014	90801	NAME	19-hydroxyprostaglandin H1
961378	90802	NAME	alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-ceramide
961380	90803	NAME	alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-ceramide
971950	90810	NAME	(5S,11R)-dihydroxy-(6E,8Z,12E,14Z)-eicosatetraenoate
961403	90811	NAME	III(4)-a-Fuc-Lc4Cer
971959	90812	NAME	(5S,15R)-dihydroxy-(6E,8Z,11Z,13E)-eicosatetraenoate
971960	90813	NAME	(5S,15S)-dihydroxy-(6E,8Z,11Z,13E)-eicosatetraenoate
961404	90814	NAME	17R-hydroxy-(4Z,7Z,10Z,13Z,15E,19Z)-docosahexaenoate
961406	90815	NAME	13-hydroxy-(4Z,7Z,10Z,14E,16Z,19Z)-docosahexaenoate
961411	90818	NAME	(18R)-hydroxy-(5Z,8Z,11Z,14Z,16E)-eicosapentaenoate
961413	90819	NAME	(15R)-hydroxy-(5Z,8Z,11Z,13E,17Z)-eicosapentaenoate
961415	90820	NAME	(11R)-hydroxy-(5Z,8Z,12E,14Z,17Z)-eicosapentaenoate
961808	90821	NAME	15-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate
961807	90822	NAME	5-hydroperoxy-(6E,8Z,11Z,14Z)-eicosatetraenoate
961806	90823	NAME	13-hydroperoxy-(9Z,11E)-octadecadienoate
961417	90824	NAME	13R-hydroxy-(7Z,10Z,14E,16Z,19Z)-docosapentaenoate
961439	90825	NAME	18-HEPE
961437	90826	NAME	(5S)-hydroperoxy-18-hydroxy-(7E,9E,11Z,14Z,16E)-eicosapentaenoate
961462	90832	NAME	reduced beta-nicotinamide D-ribonucleotide
961562	90838	NAME	O-(N-acetyl-beta-D-glucosaminyl)-L-serine residue
961561	90840	NAME	O-(N-acetyl-beta-D-glucosaminyl)-L-threonine residue
961510	90841	INN	cangrelor
961519	90844	INN	selexipag
961551	90849	NAME	geranylgeranyl-bacteriochlorophyllide a
963820	90850	NAME	(13S)-hydroxy-(9Z,11E)-octadecadienoate
961552	90851	INN	cobimetinib
961599	90857	NAME	bacteriochlorophyllide g
961602	90858	NAME	N-acetyl-alpha-neuraminosyl-(2->8)-N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1<->1')-N-acylsphing-4-enine
961606	90859	NAME	N-acetyl-alpha-neuraminosyl-(2->8)-N-acetyl-alpha-neuraminosyl-(2->3)-beta-D-galactosyl-(1<->1')-ceramide
961608	90860	NAME	4-hydroxy-L-proline residue
961626	90862	NAME	ganglioside GQ1b
961631	90863	INN	sonidegib
961648	90864	INN	sonidegib phosphate
961652	90865	INN	flibanserin
962691	90866	NAME	14-hydroxy-(4Z,7Z,10Z,12E,16Z,19Z)-docosahexaenoate
962692	90867	NAME	14-oxo-(4Z,7Z,10Z,12E,16Z,19Z)-docosahexaenoate
961668	90868	NAME	validamycin B
961667	90869	NAME	validamycin A
961671	90870	NAME	3-iodo-L-tyrosine residue
961670	90871	NAME	3,5-diiodo-L-tyrosine residue
961672	90872	NAME	L-thyroxine residue
961684	90873	NAME	dehydroalanine residue
961683	90874	NAME	3,3',5-triiodo-L-thyronine residue
961722	90879	INN	tipiracil
961736	90882	NAME	3,4-dichlorocatechol
961737	90883	NAME	2,3-dichloromuconate
961748	90884	NAME	2'-N-hydroxyrifampicin
961751	90885	NAME	1,3,7-trimethyl-5-hydroxyisourate
961752	90887	NAME	2-hydroxy-6-oxo-2,4-heptadienoate
961756	90888	NAME	aurachin C
961757	90889	NAME	aurachin C epoxide
961758	90890	NAME	2-hydroxy-1a-methyl-7a-[(2E,6E)-farnesyl]-1a,2-dihydrooxireno[2,3-b]quinolin-7(7aH)-one
961769	90893	NAME	(-)-bursehernin
962190	90894	NAME	(-)-5'-demethylyatein
961772	90896	NAME	(-)-pluviatolide
961792	90898	NAME	protoviolaceinate
961795	90900	NAME	violaceinate
961796	90901	NAME	protoasukamycin
961797	90902	NAME	4-hydroxyprotoasukamycin
961798	90903	NAME	asperlicin E
961799	90904	NAME	asperlicin C
961823	90907	NAME	protodeoxyviolaceinate
961817	90908	INN	rolapitant
961826	90910	NAME	deoxyviolaceinate
961847	90914	INN	uridine triacetate
961901	90926	INN	tenofovir alafenamide
961917	90929	INN	lesinurad
961935	90933	INN	cariprazine
961946	90936	INN	alectinib
961965	90940	NAME	N-acetyl-L-phosphinothricin
961967	90942	INN	ixazomib
1014551	90943	INN	osimertinib
961984	90944	NAME	dTDP-4-dehydro-2,3,6-trideoxy-alpha-D-hexopyranose
961974	90945	NAME	dTDP-4-amino-2,3,4,6-tetradeoxy-alpha-D-erythro-hexopyranose
961980	90946	NAME	dTDP-4-(methylamino)-2,3,4,6-tetradeoxy-alpha-D-erythro-hexopyranose
961982	90947	NAME	dTDP-alpha-D-forosamine
961995	90951	INN	lumacaftor
962004	90953	INN	sugammadex
962056	90955	NAME	a bacteriochlorophyllide d
962007	90956	NAME	2-exo-hydroxy-1,4-cineole
962022	90959	INN	tiotropium bromide
962045	90963	NAME	8-ethyl-12-methyl-3-vinylbacteriochlorophyllide d
962046	90964	NAME	8,12-diethyl-3-vinylbacteriochlorophyllide d
962053	90965	NAME	a bacteriochlorophyllide c
962049	90966	NAME	12-ethyl-8-propyl-3-vinylbacteriochlorophyllide d
962055	90967	NAME	12-ethyl-8-isobutyl-3-vinylbacteriochlorophyllide d
962051	90968	NAME	a 3-vinylbacteriochlorophyllide d
962054	90969	NAME	a 7(1)-hydroxybacteriochlorophyllide c
962059	90970	NAME	1alpha,23S,25-trihydroxycholecalciferol
962073	90972	INN	glycopyrronium bromide
962080	90975	NAME	O(4)-(N-acetyl-alpha-D-galactosamine)-trans-4-hydroxy-L-proline residue
962097	90980	NAME	23S,25-dihydroxy-24-oxocholecalciferol
962116	90983	NAME	20S-hydroxycholecalciferol
962117	90984	NAME	20S,25-dihydroxycholecalciferol
962123	90985	NAME	20S,24R-dihydroxycholecalciferol
962121	90986	NAME	20S,24S-dihydroxycholecalciferol
962143	90987	NAME	3-deoxy-D-glycero-beta-D-galacto-non-2-ulopyranosonate 9-phosphate
962148	90988	NAME	3-deoxy-D-glycero-beta-D-galacto-non-2-ulopyranosonate
962153	90989	NAME	CMP-beta-3-deoxy-D-glycero-beta-D-galacto-non-2-ulopyranosonate
962276	90999	NAME	sodium 3alpha,7alpha-dihydroxy-5beta-cholane-24-sulfonate
962288	91000	NAME	resolvin E1
962295	91001	NAME	18-oxo-resolvin E1
962407	91002	NAME	sucrose 6(G)-phosphate
962317	91004	NAME	D-galactopyranose 6-phosphate
962318	91005	NAME	trans-5-O-caffeoyl-shikimate
962320	91007	NAME	an aromatic carboxylate
962327	91011	NAME	(2Z,4Z)-2,3-dichloromuconate
962329	91013	NAME	D-ribose 5-triphosphate
962332	91014	NAME	mersacidin
962350	91020	NAME	actinorhodin
962647	91083	INN	semaxanib
962678	91088	INN	orantinib
962688	91089	NAME	CMP-8-amino-3,8-dideoxy-alpha-D-manno-oct-2-ulosonate
962806	91118	NAME	N-acetyl-alpha-D-galactosaminyl-(1->3)-[alpha-L-fucosyl-(1->2)]-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-acyl-sphinganine
962810	91119	NAME	alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-acyl-sphinganine
962823	91121	NAME	beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1')-N-acyl-sphinganine
962827	91126	NAME	2-trans,4-trans-xanthoxin
962854	91130	NAME	2-trans-(+)-abscisic aldehyde
962946	91143	NAME	(5R,6S)-5,6-epoxi-beta-cryptoxanthin
963007	91165	NAME	(5R,6S)-5,6-epoxi-capsanthin
967277	91175	NAME	hypusine residue
963020	91177	NAME	maltose 6'-phosphate
963021	91178	NAME	N-demethylindolmycin
963022	91179	NAME	indolmycin
963023	91180	NAME	(R)-3-(indol-3-yl)-2-oxobutanoate
963024	91181	NAME	phosphinomethylmalate
963134	91221	NAME	2-hydroxyspheroidene
963135	91223	NAME	2,2-dihydroxyspheroidene
963157	91227	NAME	2-hydroxyspirilloxanthin
963792	91228	NAME	2,2-dihydroxyspirilloxanthin
963158	91229	NAME	2'-hydroxy-2-oxospirilloxanthin
963160	91230	NAME	2',2'-dihydroxy-2-oxospirilloxanthin
963166	91232	NAME	3-hydroxy-4-methylanthranilyl-adenylate
963167	91233	NAME	17-(4-hydroxyphenyl)heptadecanoate
963242	91234	NAME	17-(4-hydroxyphenyl)heptadecanoyl-AMP
963243	91235	NAME	19-(4-hydroxyphenyl)nonadecanoyl-AMP
963244	91236	NAME	19-(4-hydroxyphenyl)nonadecanoate
963245	91252	NAME	valienol 1-phosphate
963246	91253	NAME	GDP-valienol
963247	91254	NAME	phosphonoformate
963811	91255	NAME	CMP-5'-phosphonoformate
963410	91294	NAME	12,18-dihydroxyoctadecanoate
963413	91295	NAME	(12R)-hydroxy-(9Z)-octadecenoate
963424	91300	NAME	(12R),18-dihydroxy-(9Z)-octadecenoate
963426	91301	NAME	5,20-di-HEPE
963436	91306	NAME	20S,23-dihydroxycholecalciferol
963438	91307	NAME	20S,23,24-trihydroxycholecalciferol
963440	91308	NAME	20S,23,25-trihydroxycholecalciferol
966309	91435	INN	linifanib
1007484	92511	INN	ketotifen
1010044	92675	INN	etamivan
996690	94563	INN	benzydamine
1000100	94686	INN	orlistat
998187	94714	INN	doxofylline
814410	100147	INN	nalidixic acid
718348	100241	INN	ciprofloxacin
813830	100246	INN	norfloxacin
772258	101085	INN	dichlofenamide
772591	101278	INN	diltiazem
964716	101381	INN	aloxistatin
597448	101853	INN	gemifloxacin
964723	101854	INN	talarozole
839840	102029	INN	sorbinil
598487	102130	INN	sulfamerazine
597543	102216	INN	Methohexital
598466	102265	INN	sulfadimidine
813841	102484	INN	sulfafurazole
598398	102516	INN	sulfamethoxypyridazine
716507	102524	INN	butalbital
857027	104120	NAME	tulipalin A
817454	107736	INN	metoclopramide
756023	110423	INN	clodronic acid
963489	111503	NAME	validamine 7-phosphate
963488	111504	NAME	validoxylamine A 7'-phosphate
963490	111505	NAME	validoxylamine A
963502	111509	NAME	alpha-L-colitosyl-(1->2)-beta-D-galactosyl-(1->3)-N-acetyl-D-glucosamine
963516	111515	NAME	1,2-dihexadecanoyl-sn-glycero-3-phospho-L-serine
963536	111521	NAME	valienone
963540	111522	NAME	valienone 7-phosphate
963539	111523	NAME	validone 7-phosphate
963542	111542	NAME	validone
814903	111762	INN	nordazepam
965183	113451	INN	sodium ascorbate
597029	114785	INN	erlotinib
755898	114953	NAME	N(omega)-methyl-L-arginine
683552	116225	INN	nomifensine
813878	116278	INN	lomefloxacin
847516	116314	NAME	(9Z)-octadecenamide
596936	116735	INN	Benzocaine
689732	116962	INN	fosinoprilat
771792	119573	INN	delavirdine
351638	119915	INN	fentanyl
1009912	121196	NAME	reumycin
688372	123115	INN	diaveridine
974411	125678	NAME	N-acetyl-dopamine
773756	126237	INN	enprofylline
718319	126598	INN	cinalukast
684048	127342	INN	atomoxetine
684049	127342	INN	tomoxetine
818234	128753	NAME	(2E)-4-hydroxy-3-methylbut-2-enyl diphosphate
818235	128769	NAME	isopentenyl diphosphate
963601	131327	NAME	amodiaquine
963884	131445	NAME	4-methylpentanoyl-CoA
963889	131446	NAME	(2-aminobenzoyl)acetate
963891	131447	NAME	(2-aminobenzoyl)acetyl-CoA
963894	131448	NAME	beta-D-Manp-(1->2)-beta-D-Manp-(1->2)-D-Manp
963963	131450	NAME	2,6-dihydroxybenzoate
963968	131487	NAME	a 6-sulfo-alpha-D-quinovosyldiacylglycerol
964287	131557	NAME	beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-N-[(9Z)-octadecenoyl]-sphing-4-enine
964550	131564	NAME	(5S)-hydroperoxy-(15S)-hydroxy-(6E,8Z,11Z,13E)-eicosatetraenoate
964611	131610	NAME	O-(beta-L-arabinofuranosyl)-trans-4-hydroxy-L-proline residue
964649	131622	NAME	steryl-CoA
964800	131636	NAME	2-GDP-(2S,3S,6R)-3-hydroxy-5-amino-6-methyl-3,6-dihydro-2H-pyran
964799	131639	NAME	2-GDP-(2S,3S,6R)-3-hydroxy-5-imino-6-methyloxane
964810	131650	NAME	phosphinomethylisomalate
964813	131651	NAME	2-(phosphinatomethylidene)butanedioate
965109	131701	NAME	poly(ethylene terephthalate)
965128	131704	NAME	4-[(2-hydroxyethoxy)carbonyl]benzoate
965132	131705	NAME	a 2'-deoxyribonucleoside 3'-phosphate
965133	131706	NAME	(2Z,4S,5R)-2-amino-4,5,6-trihydroxyhex-2-enoate
965134	131707	NAME	(4S,5R)-4,5,6-trihydroxy-2-iminohexanoate
965149	131708	NAME	N(omega)-(1-hydroxy-2-oxopropyl)-L-arginine residue
965150	131709	NAME	N(6)-(1-hydroxy-2-oxopropyl)-L-lysine residue
965153	131710	NAME	S-(1-hydroxy-2-oxopropyl)-L-cysteine residue
966174	131711	NAME	(S)-demethyl-4-deoxygadusol
966675	131713	INN	xibornol
965914	131715	INN	rosoxacin
965905	131716	INN	garenoxacin
965175	131717	NAME	2-epi-valiolone
965222	131718	NAME	2-glutathionyl-2-methylbut-3-en-1-ol
965564	131719	INN	flurithromycin
965218	131720	NAME	(3R)-3,4-epoxy-3-methylbut-1-ene
965553	131721	INN	sulfamazone
965529	131722	INN	sulfaperin
965511	131723	INN	sulfathiourea
965229	131725	NAME	coproporphyrin III
965445	131726	INN	brodimoprim
966175	131727	NAME	a hydroxy-fatty acid
965234	131728	NAME	[Glu(-Cys)]n-Gly
965442	131729	INN	cefcapene
965356	131730	INN	cefatrizine
965339	131731	INN	cefazedone
965324	131732	INN	clometocillin
965316	131733	INN	penamecillin
1000862	131738	NAME	2-tetradecanoyl-sn-glycero-3-phosphocholine
965575	131766	NAME	(8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate
965582	131767	NAME	D-erythrulose 1-phosphate
965659	131780	NAME	2-hydroxyisobutanoyl-CoA
965676	131783	NAME	(2S,3R)-2-hydroxy-3-(indol-3-yl)butanoate
965792	131797	NAME	2-glutathionyl-2-methylbut-3-enoate
965793	131798	NAME	2-glutathionyl-2-methylbut-3-enal
965804	131803	NAME	(S)-2-amino-6-oxohexanoate residue
965826	131822	NAME	a sulfamate
965831	131823	NAME	a methylated primary amine
965881	131843	INN	meldonium
965900	131845	NAME	2-methylpropane-1,2-diol
965901	131846	NAME	2-hydroxy-2-methylpropanal
965903	131847	NAME	2,4-didehydro-3-deoxy-L-rhamnonate
965955	131848	INN	fotemustine
965924	131849	NAME	D-erythritol 1-phosphate
965961	131855	NAME	terretonin
965960	131856	NAME	3,5-dimethylorsellinate
965997	131857	NAME	(3R)-3-farnesyl-6-hydroxy-2,3,5-trimethyl-4-oxocyclohexa-1,5-diene-1-carboxylate
1003893	131859	NAME	an oxoeicosatetraenoate
974347	131871	NAME	a hydroxy polyunsaturated fatty acid
966158	131912	NAME	O-[S-3-hydroxy-4-methylanthranilyl]serine residue
966159	131913	NAME	O-[S-3,5-dihydroxy-4-methylanthranilyl]serine residue
966136	131914	NAME	violacein
966135	131915	NAME	deoxyviolacein
966137	131916	NAME	proviolacein
966156	131919	NAME	nocardicin G
966157	131920	NAME	isonocardicin C
966163	131921	NAME	ethylenediaminetriacetate
966162	131922	NAME	ethylenediaminediacetate
966173	131928	NAME	N-(2-methylpropyl)hydroxylamine
966176	131929	NAME	(E)-3-(indol-3-yl)acrylate
966190	131932	NAME	(-)-dehydrodiconiferyl acid
966198	131933	NAME	(-)-dehydrodiconiferyl acid ketone
966200	131934	NAME	(-)-dehydrodiconiferyl acid carboxylate
966203	131935	NAME	(+)-dehydrodiconiferyl acid carboxylate
966204	131936	NAME	(+)-dehydrodiconiferyl acid ketone
966327	131937	NAME	(+)-dehydrodiconiferyl acid
966221	131943	NAME	(5E)-tetradecenoyl-CoA
966230	131944	NAME	(2E,5E)-tetradecadienoyl-CoA
966245	131948	NAME	nocardicin C
966295	131957	NAME	(5E)-tetradecenoyl-R-carnitine
998107	131958	NAME	(13S,14S)-epoxy-(4Z,7Z,9E,11E,16Z,19Z)-docosahexaenoate
966363	131962	NAME	(3E)-octenoyl-CoA
966393	131964	NAME	(14S,15R)-epoxy-(5Z,8Z,11Z)-eicosatrienoate
966394	131965	NAME	(14R,15S)-epoxy-(5Z,8Z,11Z)-eicosatrienoate
966415	131969	NAME	(11S,12R)-epoxy-(5Z,8Z,14Z)-eicosatrienoate
966416	131970	NAME	(11R,12S)-epoxy-(5Z,8Z,14Z)-eicosatrienoate
966417	131971	NAME	(1R,6R)-1,4,5,5a,6,9-hexahydrophenazine-1,6-dicarboxylate
966427	131973	NAME	(1R,10aS)-1,4,10,10a-tetrahydrophenazine-1,6-dicarboxylate
966421	131974	NAME	(8S,9R)-epoxy-(5Z,11Z,14Z)-eicosatrienoate
966422	131975	NAME	(8R,9S)-epoxy-(5Z,11Z,14Z)-eicosatrienoate
966431	131978	NAME	(5aS)-5,5a-dihydrophenazine-1,6-dicarboxylate
966444	131979	NAME	5,10-dihydrophenazine-1,6-dicarboxylate
966446	131980	NAME	phenazine-1,6-dicarboxylate
966448	131981	NAME	(1R,10aS)-1,4,10,10a-tetrahydrophenazine-1-carboxylate
966453	131990	NAME	(2E,5Z)-octadienoyl-CoA
966460	131992	NAME	5,6-epoxy-(8Z,11Z,14Z)-eicosatrienoate
966499	132003	NAME	(10aS)-10,10a-dihydrophenazine-1-carboxylate
966500	132005	NAME	(1R)-1,4,5,10-tetrahydrophenazine-1-carboxylate
966507	132008	NAME	5,10-dihydrophenazine
966520	132011	NAME	butanoyl-4'-phosphopantetheine
966525	132012	NAME	hexanoyl-4'-phosphopantetheine
966527	132013	NAME	octanoyl-4'-phosphopantetheine
966529	132014	NAME	decanoyl-4'-phosphopantetheine
966531	132015	NAME	dodecanoyl-4'-phosphopantetheine
966533	132016	NAME	17-hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate
966534	132017	NAME	tetradecanoyl-4'-phosphopantetheine
966536	132018	NAME	hexadecanoyl-4'-phosphopantetheine
966539	132019	NAME	16-hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate
966540	132020	NAME	choloyl-4'-phosphopantetheine
966541	132021	NAME	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-4'-phosphopantetheine
966544	132022	NAME	(1R,2R)-12-hydroxyjasmonate
966557	132023	NAME	acyl-4'-phosphopantetheine
966576	132024	NAME	19-hydroxy-(5Z,8Z,11Z)-eicosatrienoate
966602	132025	NAME	21-hydroxy-(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate
966605	132026	NAME	20-hydroxy-(5Z,8Z,11Z)-eicosatrienoate
966569	132028	NAME	tauroursodeoxycholate
966575	132029	NAME	18-hydroxy-(9Z,12Z)-octadecadienoate
966572	132030	NAME	Glycoursodeoxycholate
966609	132031	NAME	13-hydroxytetradecanoate
966601	132040	NAME	a N-fatty acyl-taurine
966614	132041	INN	perondropilat
966607	132042	NAME	N-dodecanoyl-taurine
966610	132043	NAME	N-tetradecanoyl-taurine
966612	132045	NAME	N-hexadecanoyl-taurine
966615	132047	NAME	N-octadecanoyl-taurine
966617	132048	NAME	N-eicosanoyl-taurine
966619	132049	NAME	N-tetracosanoyl-taurine
966658	132060	NAME	N-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-taurine
966662	132062	NAME	N-(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoyl-taurine
966671	132063	NAME	(12S)-hydroperoxy-(14R,15S)-epoxy-(5Z,8Z,10E)-eicosatrienoate
966672	132064	NAME	11-hydroxy-(12S,13S)-epoxy-(9Z)-octadecenoate
966673	132065	NAME	(12S)-hydroperoxy-(14S,15R)-epoxy-(5Z,8Z,10E)-eicosatrienoate
966686	132067	NAME	(5S)-hydroperoxy-(14R,15S)-epoxy-(6E,8Z,11Z)-eicosatrienoate
967403	132068	NAME	(8S)-hydroperoxy-(14S,15R)-epoxy-(5Z,9E,11Z)-eicosatrienoate
966694	132070	NAME	(14S,15S)-epoxy-(5Z,8Z,10E,12E)-eicosatetraenoate
966702	132071	NAME	N-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-alanine
966704	132072	NAME	N-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-gamma-aminobutanoate
966707	132073	NAME	N-(12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoyl-glycine
966710	132074	NAME	N-(12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoyl-alanine
966713	132075	NAME	N-(12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoyl-gamma-aminobutanoate
966716	132076	NAME	N-(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoyl-glycine
966719	132077	NAME	N-(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoyl-alanine
966722	132078	NAME	N-(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoyl-gamma-aminobutanoate
966734	132079	NAME	resolvin D1
966728	132080	NAME	8-oxoresolvin D1
966730	132081	NAME	17-oxoresolvin D1
966845	132082	INN	entinostat
966745	132083	NAME	(18S)-hydroxy-(5Z,8Z,11Z,14Z,16E)-eicosapentaenoate
966795	132085	NAME	O(3)-(beta-D-xylosyl)-L-serine residue
966755	132087	NAME	(15S)-hydroxy-(5Z,8Z,11Z,13E,17Z)-eicosapentaenoate
966796	132088	NAME	O(3)-(4-beta-D-galactosyl-beta-D-xylosyl)-L-serine residue
966797	132090	NAME	O(3)-(beta-D-galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-xylosyl)-L-serine residue
966770	132091	NAME	(5S)-hydroperoxy-(18S)-hydroxy-(6E,8Z,11Z,14Z,16E)-eicosapentaenoate
966798	132093	NAME	3-O-(beta-D-glucuronosyl-(1->3)-beta-D-galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-xylosyl)-L-serine residue
966821	132104	NAME	3-O-(N-acetyl-alpha-D-glucosaminyl-(1->4)-beta-D-glucuronosyl-(1->3)-beta-D-galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-xylosyl)-L-serine residue
966823	132105	NAME	O(3)-(N-acetyl-beta-D-galactosaminyl-(1->4)-beta-D-glucuronosyl-(1->3)-beta-D-galactosyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-xylosyl)-L-serine residue
966883	132114	NAME	UDP-N-acetyl-alpha-D-galactosamine 4-sulfate
966884	132115	NAME	UDP-N-acetyl-alpha-D-galactosamine 4,6-bissulfate
966901	132119	NAME	2-glyceryl-11,12-epoxy-(5Z,8Z,14Z)-eicosatrienoate
966900	132121	NAME	2-glyceryl-14,15-epoxy-(5Z,8Z,11Z)-eicosatrienoate
974992	132123	NAME	a 1,2-benzoquinone
974993	132124	NAME	a quinone
966938	132127	NAME	8-hydroxy-(11S,12S)-epoxy-(5Z,9E,14Z)-eicosatrienoate
966944	132129	NAME	(8S)-hydroxy-(11S,12S)-epoxy-(5Z,9E,14Z)-eicosatrienoate
966953	132132	NAME	10-hydroxy-(11S,12S)-epoxy- (5Z,8Z,14Z)-eicosatrienoate
967091	132149	NAME	prostaglandin D3
967114	132151	NAME	3-(4-deoxy-beta-D-gluc-4-enuronosyl)-N-acetyl-D-glucosamine
967132	132153	NAME	hyaluronan
967134	132154	NAME	N-acetyl-beta-D-glucosaminyl-(1->4)-[hyaluronan]
1014156	132173	NAME	all-trans-7,8-dihydroretinol
967178	132174	NAME	beta-D-glucosyl-(1->4)-N-acetyl-alpha-D-glucosaminyl di-trans,octa-cis-undecaprenyl diphosphate
967234	132200	NAME	(11S,15S)-dihydroxy-14(R)-S-glutathionyl-(5Z,8Z,12E)-eicosatrienoate
967239	132201	NAME	11(S)-hydroxy-14(S),15(S)-epoxy-(5Z,8Z,12E)-eicosatrienoate
967302	132210	NAME	N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl di-trans,octa-cis-undecaprenyl diphosphate
